doi,file_name,status,oa_status,best_host_type,source_url,resolved_url,bytes,http_status,error
10.1021/jacsau.5c00307,,failed,gold,publisher,https://doi.org/10.1021/jacsau.5c00307,,0,,HTTPError('403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/jacsau.5c00307')
10.1038/s41467-022-35667-7,unpaywall_oa_0304.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-022-35667-7.pdf,https://www.nature.com/articles/s41467-022-35667-7.pdf,6222312,200.0,
10.1038/s41467-023-40249-2,unpaywall_oa_0305.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-023-40249-2.pdf,https://www.nature.com/articles/s41467-023-40249-2.pdf,2601173,200.0,
10.1038/s41467-023-40938-y,unpaywall_oa_0306.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-023-40938-y.pdf,https://www.nature.com/articles/s41467-023-40938-y.pdf,2041789,200.0,
10.1038/s41467-024-46293-w,unpaywall_oa_0307.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-024-46293-w.pdf,https://www.nature.com/articles/s41467-024-46293-w.pdf,3098710,200.0,
10.1038/s41467-024-47822-3,unpaywall_oa_0308.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-024-47822-3.pdf,https://www.nature.com/articles/s41467-024-47822-3.pdf,4246677,200.0,
10.1038/s41467-024-50185-4,unpaywall_oa_0309.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-024-50185-4.pdf,https://www.nature.com/articles/s41467-024-50185-4.pdf,1926409,200.0,
10.1038/s41467-024-50371-4,unpaywall_oa_0310.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-024-50371-4.pdf,https://www.nature.com/articles/s41467-024-50371-4.pdf,7971420,200.0,
10.1038/s41467-024-53339-6,unpaywall_oa_0311.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-024-53339-6.pdf,https://www.nature.com/articles/s41467-024-53339-6.pdf,2219551,200.0,
10.1038/s41467-024-54331-w,unpaywall_oa_0312.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-024-54331-w.pdf,https://www.nature.com/articles/s41467-024-54331-w.pdf,5931191,200.0,
10.1038/s41467-025-56557-8,unpaywall_oa_0313.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-025-56557-8.pdf,https://www.nature.com/articles/s41467-025-56557-8.pdf,1617340,200.0,
10.1038/s41467-025-57195-w,unpaywall_oa_0314.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-025-57195-w.pdf,https://www.nature.com/articles/s41467-025-57195-w.pdf,4398113,200.0,
10.1038/s41467-025-59399-6,unpaywall_oa_0315.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-025-59399-6.pdf,https://www.nature.com/articles/s41467-025-59399-6.pdf,2852354,200.0,
10.1038/s41467-025-59832-w,unpaywall_oa_0316.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41467-025-59832-w.pdf,https://www.nature.com/articles/s41467-025-59832-w.pdf,2960540,200.0,
10.1038/s41528-025-00468-7,unpaywall_oa_0317.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41528-025-00468-7.pdf,https://www.nature.com/articles/s41528-025-00468-7.pdf,3481659,200.0,
10.1038/s41598-021-04105-x,unpaywall_oa_0318.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41598-021-04105-x.pdf,https://www.nature.com/articles/s41598-021-04105-x.pdf,1723303,200.0,
10.1038/s41598-022-09054-7,unpaywall_oa_0319.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41598-022-09054-7.pdf,https://www.nature.com/articles/s41598-022-09054-7.pdf,1717446,200.0,
10.1038/s41598-025-22958-4,unpaywall_oa_0320.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41598-025-22958-4.pdf,https://www.nature.com/articles/s41598-025-22958-4.pdf,3842977,200.0,
10.1038/s41699-025-00527-7,unpaywall_oa_0321.pdf,downloaded,gold,publisher,https://www.nature.com/articles/s41699-025-00527-7.pdf,https://www.nature.com/articles/s41699-025-00527-7.pdf,914663,200.0,
10.1038/s41928-025-01484-1,unpaywall_oa_0322.pdf,downloaded,hybrid,publisher,https://www.nature.com/articles/s41928-025-01484-1.pdf,https://www.nature.com/articles/s41928-025-01484-1.pdf,8136909,200.0,
10.1039/d1cp04758b,unpaywall_oa_0323.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/cp/d1cp04758b,https://pubs.rsc.org/en/content/articlepdf/2022/cp/d1cp04758b,4223416,200.0,
10.1039/d1dt03417k,unpaywall_oa_0325.pdf,downloaded,bronze,publisher,https://biblio.ugent.be/publication/8736583/file/8736598.pdf,https://backoffice.biblio.ugent.be/download/8736583/8736598,709112,200.0,alt_location:repository:url_for_pdf
10.1039/d1dt03715c,unpaywall_oa_0325.pdf,downloaded,hybrid,publisher,https://doi.org/10.1039/d1dt03715c,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d1dt03715c,9297476,200.0,
10.1039/d1dt03748j,unpaywall_oa_0326.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d1dt03748j,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d1dt03748j,2830854,200.0,
10.1039/d1fd00116g,unpaywall_oa_0327.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/fd/d1fd00116g,https://pubs.rsc.org/en/content/articlepdf/2022/fd/d1fd00116g,1768777,200.0,
10.1039/d1fd00120e,,failed,green,repository,http://hdl.handle.net/1854/LU-01GKP0K1P4PJ0ZKDK971D8529X,https://backoffice.biblio.ugent.be/download/01GKP0K1P4PJ0ZKDK971D8529X/01H3VPAG6FYS1SECDACJJSZ56P,1498714,200.0,downloaded response was not a PDF
10.1039/d1ma00726b,unpaywall_oa_0329.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/ma/d1ma00726b,https://pubs.rsc.org/en/content/articlepdf/2022/ma/d1ma00726b,5461894,200.0,
10.1039/d1nr05568b,unpaywall_oa_0330.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/nr/d1nr05568b,https://pubs.rsc.org/en/content/articlepdf/2022/nr/d1nr05568b,4835525,200.0,
10.1039/d1ra08103a,unpaywall_oa_0331.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d1ra08103a,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d1ra08103a,1293360,200.0,
10.1039/d1ra09410f,unpaywall_oa_0332.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d1ra09410f,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d1ra09410f,1327730,200.0,
10.1039/d2cp02491h,unpaywall_oa_0333.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/cp/d2cp02491h,https://pubs.rsc.org/en/content/articlepdf/2022/cp/d2cp02491h,2673297,200.0,
10.1039/d2cy02184f,unpaywall_oa_0334.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d2cy02184f,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d2cy02184f,4904737,200.0,
10.1039/d2dt00353h,unpaywall_oa_0335.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt00353h,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt00353h,3156797,200.0,
10.1039/d2dt00479h,unpaywall_oa_0336.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt00479h,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt00479h,3568777,200.0,
10.1039/d2dt00570k,unpaywall_oa_0337.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt00570k,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt00570k,2746353,200.0,
10.1039/d2dt01427k,unpaywall_oa_0338.pdf,downloaded,green,repository,https://hal.science/hal-03875357,https://hal.science/hal-03875357/document,1325759,200.0,
10.1039/d2dt02155b,unpaywall_oa_0339.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt02155b,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt02155b,2584829,200.0,
10.1039/d2dt02279f,unpaywall_oa_0340.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt02279f,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt02279f,1040217,200.0,
10.1039/d2dt02562k,unpaywall_oa_0341.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt02562k,https://pubs.rsc.org/en/content/articlepdf/2022/dt/d2dt02562k,1929018,200.0,
10.1039/d2dt03216c,unpaywall_oa_0342.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d2dt03216c,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d2dt03216c,1884124,200.0,
10.1039/d2dt03702e,unpaywall_oa_0343.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d2dt03702e,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d2dt03702e,3189778,200.0,
10.1039/d2dt03907a,,failed,green,repository,http://hdl.handle.net/1854/LU-01HA47WETP6S3N6MZKQ4Q9SG8G,https://backoffice.biblio.ugent.be/download/01HA47WETP6S3N6MZKQ4Q9SG8G/01HA47X88D2N7CT9JWWM666K7S,3220969,200.0,downloaded response was not a PDF
10.1039/d2na00291d,unpaywall_oa_0345.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/na/d2na00291d,https://pubs.rsc.org/en/content/articlepdf/2022/na/d2na00291d,1228203,200.0,
10.1039/d2na00827k,unpaywall_oa_0346.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/na/d2na00827k,https://pubs.rsc.org/en/content/articlepdf/2023/na/d2na00827k,1341019,200.0,
10.1039/d2nr06372g,unpaywall_oa_0347.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d2nr06372g,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d2nr06372g,4134468,200.0,
10.1039/d2ra03360g,unpaywall_oa_0348.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra03360g,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d2ra03360g,1167423,200.0,
10.1039/d2ra07585g,unpaywall_oa_0349.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d2ra07585g,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d2ra07585g,3378623,200.0,
10.1039/d2ta06009d,,failed,green,repository,https://lirias.kuleuven.be/handle/20.500.12942/709976,"https://kuleuven.limo.libis.be/discovery/search?query=any,contains,LIRIAS3960162&tab=LIRIAS&search_scope=lirias_profile&vid=32KUL_KUL:Lirias&offset=0",0,200.0,no PDF link found on OA page
10.1039/d2ta08133d,unpaywall_oa_0352.pdf,downloaded,bronze,publisher,https://www.osti.gov/servlets/purl/2217035,https://www.osti.gov/servlets/purl/2217035,4295256,200.0,alt_location:repository:url_for_pdf
10.1039/d2ta09060k,unpaywall_oa_0352.pdf,downloaded,green,repository,https://www.osti.gov/servlets/purl/2339464,https://www.osti.gov/servlets/purl/2339464,782071,200.0,
10.1039/d2tc00285j,unpaywall_oa_0353.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/tc/d2tc00285j,https://pubs.rsc.org/en/content/articlepdf/2022/tc/d2tc00285j,5838673,200.0,
10.1039/d2tc00577h,unpaywall_oa_0354.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/tc/d2tc00577h,https://pubs.rsc.org/en/content/articlepdf/2022/tc/d2tc00577h,4267611,200.0,
10.1039/d2tc03964h,unpaywall_oa_0355.pdf,downloaded,bronze,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d2tc03964h,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d2tc03964h,4031278,200.0,
10.1039/d2ya00177b,unpaywall_oa_0356.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2022/ya/d2ya00177b,https://pubs.rsc.org/en/content/articlepdf/2022/ya/d2ya00177b,2417270,200.0,
10.1039/d3cp05639b,unpaywall_oa_0357.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d3cp05639b,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d3cp05639b,3289346,200.0,
10.1039/d3cp05677e,unpaywall_oa_0358.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d3cp05677e,https://pubs.rsc.org/en/content/articlepdf/2024/cp/d3cp05677e,1028152,200.0,
10.1039/d3cy00335c,unpaywall_oa_0359.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d3cy00335c,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d3cy00335c,3709505,200.0,
10.1039/d3cy00996c,unpaywall_oa_0360.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d3cy00996c,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d3cy00996c,1949728,200.0,
10.1039/d3cy01768k,unpaywall_oa_0361.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d3cy01768k,https://pubs.rsc.org/en/content/articlepdf/2023/cy/d3cy01768k,1080393,200.0,
10.1039/d3dt00378g,unpaywall_oa_0362.pdf,downloaded,green,repository,https://biblio.ugent.be/publication/01H3VJBEE29VB8WT407KZQRQPJ/file/01H6NWPVSACVC1EEKF18RV0K7R.pdf,https://backoffice.biblio.ugent.be/download/01H3VJBEE29VB8WT407KZQRQPJ/01H6NWPVSACVC1EEKF18RV0K7R,1360685,200.0,
10.1039/d3dt01282d,unpaywall_oa_0363.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01282d,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01282d,3749554,200.0,
10.1039/d3dt01435e,unpaywall_oa_0364.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01435e,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01435e,5259439,200.0,
10.1039/d3dt01717f,unpaywall_oa_0365.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01717f,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01717f,5151777,200.0,
10.1039/d3dt01824e,,failed,bronze,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/dt/d3dt01824e,https://pubs.rsc.org/en/content/articlelanding/2023/dt/d3dt01824e/unauth,133059,200.0,downloaded response was not a PDF
10.1039/d3lf00210a,unpaywall_oa_0367.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/lf/d3lf00210a,https://pubs.rsc.org/en/content/articlepdf/2024/lf/d3lf00210a,2735247,200.0,
10.1039/d3na00729d,unpaywall_oa_0368.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/na/d3na00729d,https://pubs.rsc.org/en/content/articlepdf/2023/na/d3na00729d,1232787,200.0,
10.1039/d3nr00708a,unpaywall_oa_0369.pdf,downloaded,green,repository,https://www.osti.gov/servlets/purl/2425465,https://www.osti.gov/servlets/purl/2425465,1164534,200.0,
10.1039/d3nr01930f,unpaywall_oa_0370.pdf,downloaded,bronze,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d3nr01930f,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d3nr01930f,6292912,200.0,
10.1039/d3nr04094a,unpaywall_oa_0371.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d3nr04094a,https://pubs.rsc.org/en/content/articlepdf/2023/nr/d3nr04094a,2008993,200.0,
10.1039/d3nr05316d,unpaywall_oa_0372.pdf,downloaded,green,repository,https://hdl.handle.net/2144/52860,https://open.bu.edu/server/api/core/bitstreams/9ef3b799-3569-4461-a225-eaf25aa3357a/content,1444578,200.0,
10.1039/d3nr05884k,unpaywall_oa_0373.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/nr/d3nr05884k,https://pubs.rsc.org/en/content/articlepdf/2024/nr/d3nr05884k,2331376,200.0,
10.1039/d3ra00121k,unpaywall_oa_0374.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra00121k,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra00121k,1770169,200.0,
10.1039/d3ra05217f,unpaywall_oa_0375.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra05217f,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra05217f,1042722,200.0,
10.1039/d3ta00020f,unpaywall_oa_0376.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/ta/d3ta00020f,https://pubs.rsc.org/en/content/articlepdf/2023/ta/d3ta00020f,2333025,200.0,
10.1039/d3tc00255a,unpaywall_oa_0377.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d3tc00255a,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d3tc00255a,2157122,200.0,
10.1039/d3tc00704a,unpaywall_oa_0378.pdf,downloaded,bronze,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d3tc00704a,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d3tc00704a,3253825,200.0,
10.1039/d3tc02328a,unpaywall_oa_0379.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d3tc02328a,https://pubs.rsc.org/en/content/articlepdf/2023/tc/d3tc02328a,2291359,200.0,
10.1039/d3tc04338j,unpaywall_oa_0380.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/tc/d3tc04338j,https://pubs.rsc.org/en/content/articlepdf/2024/tc/d3tc04338j,3794346,200.0,
10.1039/d3ya00400g,unpaywall_oa_0381.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2023/ya/d3ya00400g,https://pubs.rsc.org/en/content/articlepdf/2023/ya/d3ya00400g,2624403,200.0,
10.1039/d4cc04820b,unpaywall_oa_0382.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/cc/d4cc04820b,https://pubs.rsc.org/en/content/articlepdf/2025/cc/d4cc04820b,1227032,200.0,
10.1039/d4cc05425c,unpaywall_oa_0383.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/cc/d4cc05425c,https://pubs.rsc.org/en/content/articlepdf/2025/cc/d4cc05425c,880568,200.0,
10.1039/d4dt00709c,unpaywall_oa_0384.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/dt/d4dt00709c,https://pubs.rsc.org/en/content/articlepdf/2024/dt/d4dt00709c,1978709,200.0,
10.1039/d4dt02608j,unpaywall_oa_0385.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/dt/d4dt02608j,https://pubs.rsc.org/en/content/articlepdf/2025/dt/d4dt02608j,2474874,200.0,
10.1039/d4dt03498h,,failed,green,repository,https://lirias.kuleuven.be/handle/20.500.12942/761742,"https://kuleuven.limo.libis.be/discovery/search?query=any,contains,LIRIAS4224894&tab=LIRIAS&search_scope=lirias_profile&vid=32KUL_KUL:Lirias&offset=0",0,200.0,no PDF link found on OA page
10.1039/d4lf00160e,unpaywall_oa_0387.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/lf/d4lf00160e,https://pubs.rsc.org/en/content/articlepdf/2024/lf/d4lf00160e,2345372,200.0,
10.1039/d4ma00654b,unpaywall_oa_0388.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/ma/d4ma00654b,https://pubs.rsc.org/en/content/articlepdf/2024/ma/d4ma00654b,1438249,200.0,
10.1039/d4ma00922c,unpaywall_oa_0389.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/ma/d4ma00922c,https://pubs.rsc.org/en/content/articlepdf/2024/ma/d4ma00922c,4479651,200.0,
10.1039/d4ma00966e,unpaywall_oa_0390.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/ma/d4ma00966e,https://pubs.rsc.org/en/content/articlepdf/2025/ma/d4ma00966e,2822457,200.0,
10.1039/d4nr01022a,unpaywall_oa_0391.pdf,downloaded,bronze,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/nr/d4nr01022a,https://pubs.rsc.org/en/content/articlepdf/2024/nr/d4nr01022a,947966,200.0,
10.1039/d4nr05370b,unpaywall_oa_0392.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/nr/d4nr05370b,https://pubs.rsc.org/en/content/articlepdf/2025/nr/d4nr05370b,915446,200.0,
10.1039/d4nr05381h,unpaywall_oa_0393.pdf,downloaded,hybrid,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/nr/d4nr05381h,https://pubs.rsc.org/en/content/articlepdf/2025/nr/d4nr05381h,2438727,200.0,
10.1039/d4ra04708g,unpaywall_oa_0394.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra04708g,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra04708g,4338520,200.0,
10.1039/d4ra05848h,unpaywall_oa_0395.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra05848h,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra05848h,611408,200.0,
10.1039/d4ra06464j,unpaywall_oa_0396.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra06464j,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra06464j,1787201,200.0,
10.1039/d4ra07284g,unpaywall_oa_0397.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra07284g,https://pubs.rsc.org/en/content/articlepdf/2024/ra/d4ra07284g,1115064,200.0,
10.1039/d4ra07952c,unpaywall_oa_0398.pdf,downloaded,gold,publisher,https://pubs.rsc.org/en/content/articlepdf/2025/ra/d4ra07952c,https://pubs.rsc.org/en/content/articlepdf/2025/ra/d4ra07952c,5198322,200.0,
